origin,destination,passengers
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
ARM,SYD,2019
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
LST,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
ARM,SYD,2019
SYD,WGA,2019
MCY,MEL,2019
MCY,MEL,2019
MCY,MEL,2019
MCY,MEL,2019
MCY,MEL,2019
SYD,WGA,2019
SYD,WGA,2019
MCY,MEL,2019
SYD,WGA,2019
SYD,WGA,2019
SYD,WGA,2019
SYD,WGA,2019
SYD,WGA,2019
HBA,MEL,2019
MCY,MEL,2019
MCY,MEL,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
MCY,MEL,2019
HBA,SYD,2019
HBA,SYD,2019
HBA,SYD,2019
MCY,MEL,2019
MCY,MEL,2019
MCY,MEL,2019
HTI,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
QNA,SYD,2019
KTA,PER,2019
KTA,PER,2019
KTA,PER,2019
KTA,PER,2019
KTA,PER,2019
KTA,PER,2019
QNA,SYD,2019
KTA,PER,2019
QNA,SYD,2019
QNA,SYD,2019
QNA,SYD,2019
QNA,SYD,2019
QNA,SYD,2019
QNA,SYD,2019
KTA,PER,2019
KTA,PER,2019
QNA,SYD,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
KTA,PER,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
LST,MEL,2019
KTA,PER,2019
KTA,PER,2019
QNA,SYD,2019
QNA,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
HTI,SYD,2019
ABX,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
HTI,SYD,2019
ABX,SYD,2019
ABX,SYD,2019
QNA,SYD,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
ABX,SYD,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
KGI,PER,2019
ABX,SYD,2019
ABX,SYD,2019
HBA,MEL,2019
HBA,MEL,2019
DBO,SYD,2019
HBA,MEL,2019
ASP,DRW,2019
SYD,WGA,2019
SYD,WGA,2019
SYD,WGA,2019
SYD,WGA,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
DRW,MEL,2019
ASP,DRW,2019
ASP,DRW,2019
ASP,DRW,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
ASP,DRW,2019
DRW,PER,2019
DRW,PER,2019
DRW,PER,2019
ASP,DRW,2019
ASP,DRW,2019
ASP,DRW,2019
DRW,MEL,2019
DRW,MEL,2019
MEL,MQL,2019
DBO,SYD,2019
ADL,BNE,2019
ADL,BNE,2019
ADL,BNE,2019
ADL,BNE,2019
DBO,SYD,2019
DBO,SYD,2019
DBO,SYD,2019
ADL,BNE,2019
DBO,SYD,2019
DBO,SYD,2019
DBO,SYD,2019
DBO,SYD,2019
DBO,SYD,2019
DBO,SYD,2019
ADL,BNE,2019
ADL,BNE,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
MEL,MQL,2019
ADL,BNE,2019
MEL,MQL,2019
MEL,MQL,2019
ADL,BNE,2019
ADL,BNE,2019
ADL,BNE,2019
ADL,BNE,2019
DRW,PER,2019
ASP,DRW,2019
ASP,DRW,2019
GET,PER,2019
ADL,SYD,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
ADL,SYD,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
GET,PER,2019
ADL,SYD,2019
ADL,SYD,2019
ADL,SYD,2019
ADL,ASP,2019
HBA,MEL,2019
HBA,MEL,2019
HBA,MEL,2019
HBA,MEL,2019
HBA,MEL,2019
HBA,MEL,2019
HBA,MEL,2019
ADL,ASP,2019
ADL,SYD,2019
ADL,ASP,2019
ADL,ASP,2019
ADL,ASP,2019
ADL,ASP,2019
CNS,TSV,2019
ADL,ASP,2019
ADL,SYD,2019
ADL,ASP,2019
ASP,DRW,2019
MCY,SYD,2019
DRW,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
DRW,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
MCY,SYD,2019
ASP,DRW,2019
DRW,SYD,2019
DRW,SYD,2019
ADL,ASP,2019
ADL,SYD,2019
ADL,ASP,2019
ADL,ASP,2019
ADL,SYD,2019
ADL,SYD,2019
ADL,SYD,2019
ADL,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
DRW,SYD,2019
CNS,TSV,2019
CBR,MEL,2019
CNS,TSV,2019
BNE,MOV,2019
ADL,MEL,2019
ADL,MEL,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
BNE,MOV,2019
CNS,TSV,2019
ADL,MEL,2019
BNE,MOV,2019
BNE,MOV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
ADL,MEL,2019
ADL,MEL,2019
BDB,BNE,2019
BNE,NTL,2019
MEL,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
ADL,MEL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
BNE,NTL,2019
ADL,MEL,2019
ADL,MEL,2019
ADL,MEL,2019
ADL,MEL,2019
ADL,MEL,2019
ADL,MEL,2019
MEL,TSV,2019
MEL,TSV,2019
MEL,TSV,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BNE,MEL,2019
BDB,BNE,2019
MEL,TSV,2019
BDB,BNE,2019
BDB,BNE,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
BNE,MEL,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
BNE,MKY,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
PPP,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
BNE,ROK,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,ROK,2019
BNE,ROK,2019
AYQ,SYD,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
BNE,ROK,2019
AYQ,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
BNE,SYD,2019
MEL,PER,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
BNE,TSV,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
MEL,PER,2019
AYQ,SYD,2019
AYQ,SYD,2019
MEL,SYD,2019
BNE,PER,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
AYQ,SYD,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
AYQ,SYD,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
BNE,PER,2019
MEL,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
MEL,SYD,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
AYQ,SYD,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
BNE,PPP,2019
AYQ,SYD,2019
AYQ,SYD,2019
AYQ,SYD,2019
AYQ,SYD,2019
AYQ,SYD,2019
SYD,TSV,2019
SYD,TSV,2019
SYD,TSV,2019
BDB,BNE,2019
BDB,BNE,2019
BNE,TSV,2019
ADL,PER,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
PER,SYD,2019
ADL,PER,2019
PER,SYD,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
ADL,PER,2019
BME,PER,2019
PER,SYD,2019
ADL,PER,2019
BDB,BNE,2019
BME,PER,2019
SYD,TMW,2019
SYD,TMW,2019
SYD,TMW,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BNE,EMD,2019
BME,PER,2019
BME,PER,2019
BME,PER,2019
PER,ZNE,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CBR,2019
PER,ZNE,2019
BNE,DRW,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
PER,ZNE,2019
BNE,CBR,2019
BNE,CBR,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,DRW,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
BNE,CNS,2019
SYD,TMW,2019
SYD,TMW,2019
SYD,TMW,2019
BNE,HTI,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
OOL,SYD,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
ADL,PLO,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
BNE,HTI,2019
ADL,PLO,2019
ADL,PLO,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
BDB,BNE,2019
BDB,BNE,2019
BDB,BNE,2019
BDB,BNE,2019
BDB,BNE,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
ADL,OOL,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
BNE,ISA,2019
ADL,PLO,2019
ADL,PLO,2019
SYD,TMW,2019
BNE,GLT,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
ADL,PLO,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
BNE,GLT,2019
SYD,TMW,2019
SYD,TMW,2019
SYD,TMW,2019
SYD,TMW,2019
SYD,TMW,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
ADL,PLO,2019
ADL,PLO,2019
ADL,PLO,2019
ADL,PLO,2019
ADL,PLO,2019
ADL,PLO,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
BNE,HBA,2019
PER,PHE,2019
PER,PHE,2019
PER,PHE,2019
BNE,TSV,2019
BNE,MOV,2019
MEL,OOL,2019
MEL,OOL,2019
ADL,CBR,2019
CNS,SYD,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
MEL,OOL,2019
CBR,SYD,2019
MEL,OOL,2019
MEL,OOL,2019
MEL,OOL,2019
MEL,OOL,2019
CBR,SYD,2019
CBR,SYD,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
ADL,CBR,2019
CNS,MEL,2019
MEL,OOL,2019
CNS,MEL,2019
CNS,MEL,2019
CNS,MEL,2019
CNS,MEL,2019
CNS,MEL,2019
CNS,MEL,2019
CBR,MEL,2019
CBR,MEL,2019
CBR,MEL,2019
CBR,SYD,2019
CBR,SYD,2019
CBR,MEL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
CBR,SYD,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
MEL,NTL,2019
CFS,SYD,2019
CFS,SYD,2019
CFS,SYD,2019
ADL,CBR,2019
CNS,MEL,2019
CNS,MEL,2019
PQQ,SYD,2019
PQQ,SYD,2019
CNS,MEL,2019
CBR,SYD,2019
CBR,SYD,2019
CNS,TSV,2019
CNS,TSV,2019
CNS,TSV,2019
CNS,TSV,2019
CBR,SYD,2019
CBR,SYD,2019
CBR,SYD,2019
CBR,SYD,2019
CBR,MEL,2019
CBR,MEL,2019
CBR,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
CNS,MEL,2019
ASP,MEL,2019
CNS,MEL,2019
ASP,SYD,2019
CBR,MEL,2019
ASP,SYD,2019
ASP,SYD,2019
ASP,SYD,2019
ASP,MEL,2019
MEL,OOL,2019
ASP,SYD,2019
CFS,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
CFS,SYD,2019
CFS,SYD,2019
CFS,SYD,2019
MEL,OOL,2019
CFS,SYD,2019
ASP,MEL,2019
ASP,MEL,2019
ASP,MEL,2019
MEL,OOL,2019
MEL,OOL,2019
ASP,SYD,2019
ASP,SYD,2019
ASP,SYD,2019
CNS,SYD,2019
ASP,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
ASP,SYD,2019
ASP,SYD,2019
CNS,SYD,2019
CNS,SYD,2019
CFS,SYD,2019
CBR,MEL,2019
CBR,MEL,2019
CBR,MEL,2019
CNS,SYD,2019
CNS,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
ASP,SYD,2019
CFS,SYD,2019
CFS,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
PQQ,SYD,2019
CFS,SYD,2019
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
ADL,SYD,2018
ADL,SYD,2018
BNE,ISA,2018
BNE,ISA,2018
ADL,SYD,2018
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
BNE,ISA,2018
OOL,SYD,2018
HTI,MEL,2018
MEL,NTL,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,DRW,2018
PER,PHE,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
ADL,CBR,2018
CNS,MEL,2018
CNS,MEL,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
MEL,NTL,2018
BNE,HTI,2018
HTI,MEL,2018
BNE,HTI,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
HTI,MEL,2018
ADL,SYD,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
BNE,HTI,2018
ADL,SYD,2018
CFS,SYD,2018
ADL,SYD,2018
BDB,BNE,2018
BNE,MEL,2018
BNE,MEL,2018
BNE,MEL,2018
BNE,MEL,2018
BNE,MEL,2018
BNE,MEL,2018
BDB,BNE,2018
BDB,BNE,2018
BDB,BNE,2018
BDB,BNE,2018
BDB,BNE,2018
BNE,MEL,2018
BDB,BNE,2018
MEL,OOL,2018
MEL,OOL,2018
MEL,OOL,2018
BNE,CNS,2018
BNE,CNS,2018
BNE,CNS,2018
BNE,CNS,2018
KTA,PER,2018
KTA,PER,2018
BNE,MEL,2018
BNE,MEL,2018
KTA,PER,2018
HBA,SYD,2018
BNE,CNS,2018
MEL,OOL,2018
MEL,OOL,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
BNE,MEL,2018
HBA,SYD,2018
HBA,SYD,2018
HBA,SYD,2018
MEL,OOL,2018
MEL,OOL,2018
MEL,OOL,2018
MEL,OOL,2018
MEL,OOL,2018
BNE,MEL,2018
BNE,MEL,2018
KTA,PER,2018
KTA,PER,2018
ADL,SYD,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
CFS,SYD,2018
ADL,PLO,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
ADL,OOL,2018
CFS,SYD,2018
ADL,OOL,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
CFS,SYD,2018
ADL,OOL,2018
BNE,CNS,2018
KTA,PER,2018
OOL,SYD,2018
KTA,PER,2018
KTA,PER,2018
OOL,SYD,2018
OOL,SYD,2018
OOL,SYD,2018
OOL,SYD,2018
OOL,SYD,2018
KTA,PER,2018
OOL,SYD,2018
OOL,SYD,2018
OOL,SYD,2018
BNE,CNS,2018
OOL,SYD,2018
OOL,SYD,2018
MEL,OOL,2018
MEL,OOL,2018
KTA,PER,2018
KTA,PER,2018
KTA,PER,2018
BNE,CNS,2018
BNE,CNS,2018
BNE,CNS,2018
ADL,PLO,2018
PER,PHE,2018
ARM,SYD,2018
KGI,PER,2018
MEL,NTL,2018
MEL,NTL,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
QNA,SYD,2018
QNA,SYD,2018
KGI,PER,2018
KGI,PER,2018
KGI,PER,2018
KGI,PER,2018
KGI,PER,2018
KGI,PER,2018
KGI,PER,2018
MEL,NTL,2018
MEL,NTL,2018
MEL,NTL,2018
LST,SYD,2018
ADL,PER,2018
ADL,PER,2018
ADL,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
LST,SYD,2018
LST,SYD,2018
LST,SYD,2018
LST,SYD,2018
BNE,DRW,2018
MEL,NTL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
ASP,MEL,2018
MEL,NTL,2018
MEL,NTL,2018
KGI,PER,2018
KGI,PER,2018
ARM,SYD,2018
KGI,PER,2018
PER,SYD,2018
MEL,NTL,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
QNA,SYD,2018
CNS,SYD,2018
CNS,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
ABX,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
ADL,PER,2018
KGI,PER,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
BNE,EMD,2018
ADL,PER,2018
ADL,PER,2018
PER,SYD,2018
ADL,PER,2018
ADL,PER,2018
MEL,NTL,2018
CNS,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
PER,SYD,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,HBA,2018
BNE,HBA,2018
BNE,HBA,2018
BNE,HBA,2018
BNE,HBA,2018
PER,PHE,2018
BNE,CNS,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
PER,PHE,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
LST,SYD,2018
LST,SYD,2018
LST,SYD,2018
LST,SYD,2018
BNE,HBA,2018
BNE,HBA,2018
BNE,HBA,2018
CNS,MEL,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
ADL,PLO,2018
CNS,MEL,2018
BNE,HBA,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
CNS,MEL,2018
BNE,HBA,2018
BNE,HBA,2018
BNE,HBA,2018
LST,SYD,2018
LST,SYD,2018
LST,SYD,2018
BME,PER,2018
BNE,GLT,2018
BNE,GLT,2018
BNE,GLT,2018
BNE,GLT,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
BME,PER,2018
ADL,PER,2018
BNE,GLT,2018
ADL,PER,2018
ADL,PER,2018
ADL,PER,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
ARM,SYD,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,DRW,2018
BNE,GLT,2018
BNE,GLT,2018
HTI,SYD,2018
DBO,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
HTI,SYD,2018
DBO,SYD,2018
BNE,GLT,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
DBO,SYD,2018
ADL,CBR,2018
ADL,CBR,2018
BNE,GLT,2018
BNE,GLT,2018
BNE,GLT,2018
BNE,GLT,2018
BNE,CNS,2018
BDB,BNE,2018
PQQ,SYD,2018
CNS,TSV,2018
BNE,PPP,2018
BNE,PPP,2018
BNE,PPP,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
ASP,SYD,2018
CNS,TSV,2018
BNE,PPP,2018
CNS,TSV,2018
CNS,TSV,2018
CNS,TSV,2018
CNS,TSV,2018
CNS,TSV,2018
PER,ZNE,2018
PER,ZNE,2018
PER,ZNE,2018
ADL,SYD,2018
ADL,SYD,2018
ADL,SYD,2018
ADL,SYD,2018
BNE,PPP,2018
BNE,PPP,2018
GET,PER,2018
DRW,SYD,2018
MCY,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
DRW,SYD,2018
AYQ,SYD,2018
BNE,PPP,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
CBR,MEL,2018
BNE,PPP,2018
BNE,PPP,2018
BNE,PPP,2018
BNE,PPP,2018
BNE,PPP,2018
ADL,SYD,2018
PER,ZNE,2018
PER,ZNE,2018
SYD,TSV,2018
MCY,SYD,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
BNE,CBR,2018
CNS,TSV,2018
CNS,TSV,2018
CNS,TSV,2018
CNS,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
PER,ZNE,2018
SYD,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
SYD,TSV,2018
PQQ,SYD,2018
PQQ,SYD,2018
PQQ,SYD,2018
PQQ,SYD,2018
PQQ,SYD,2018
